#ZVView-data-copy:   4-Mar-2026 11:05:51
#=======================================
#
#name:   28-NI-0(P,X)27-CO-55,CUM,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  248
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
         12.21         0.59      0.00763      0.00109  # 2020,D.Adel+             ## D4410005  #dY:14.3%  
          12.4          0.3       0.0137       0.0014  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.2%  
          12.5         0.57      0.01025      0.00144  # 2020,D.Adel+             ## D4410005  #dY:14.0%  
        12.716            0     0.015312     0.001225  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          13.1          0.3       0.0161       0.0011  # 2016,Md.S.Uddin+         ## D0802007  #dY:6.8%   
          13.1          0.4       0.0143       0.0015  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.5%  
         13.16         0.55      0.01387      0.00091  # 2020,D.Adel+             ## D4410005  #dY:6.6%   
          13.4          0.3       0.0163       0.0016  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.8%   
          13.6          0.3        0.018       0.0016  # 1991,F.Tarkanyi+         ## D4002005  #dY:8.9%   
          13.7          0.3       0.0185       0.0013  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.0%   
         13.78         0.52      0.01367      0.00157  # 2020,D.Adel+             ## D4410005  #dY:11.5%  
         13.86         1.49      0.01555      0.00113  # 2016,E.Garrido+          ## O2315010  #dY:7.3%   
          13.9          0.3       0.0186       0.0018  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.7%   
         14.02        0.325        0.017       0.0012  # 2013,J.R.Griswold+       ## C2048003  #dY:7.1%   
          14.2          0.2       0.0213       0.0015  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.0%   
          14.2          0.3         0.02        0.002  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.0%  
        14.238            0     0.020489    0.0016391  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          14.4          0.3       0.0194       0.0019  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.8%   
         14.54          0.5      0.01733      0.00193  # 2020,D.Adel+             ## D4410005  #dY:11.1%  
          14.6          0.3       0.0206       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.2%  
          14.7          0.3       0.0197       0.0018  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.1%   
          14.9          0.2       0.0227       0.0016  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.0%   
          14.9          0.3       0.0203        0.002  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.9%   
          15.2          0.3        0.022       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
         15.38         0.48      0.02413       0.0027  # 2020,D.Adel+             ## D4410005  #dY:11.2%  
         15.43         1.35      0.02179       0.0025  # 2016,E.Garrido+          ## O2315010  #dY:11.5%  
          15.5          0.2       0.0235       0.0016  # 2016,Md.S.Uddin+         ## D0802007  #dY:6.8%   
          15.5          0.3       0.0222       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
        15.636            0     0.023904    0.0019123  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          15.7          0.2       0.0241       0.0017  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.1%   
         15.79         0.45       0.0199      0.00223  # 2020,D.Adel+             ## D4410005  #dY:11.2%  
          15.8          0.2       0.0231       0.0022  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
          15.9          0.2       0.0237       0.0017  # 2016,Md.S.Uddin+         ## D0802007  #dY:7.2%   
         16.09         0.29       0.0214       0.0021  # 2013,J.R.Griswold+       ## C2048003  #dY:9.8%   
          16.1          0.2       0.0229       0.0022  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.6%   
          16.4          0.2       0.0221       0.0023  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.4%  
         16.62          0.4       0.0267      0.00297  # 2020,D.Adel+             ## D4410005  #dY:11.1%  
          16.9          0.3       0.0218       0.0022  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.1%  
          16.9          0.2       0.0224       0.0023  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.3%  
        16.945            0     0.024806    0.0019845  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          17.2          0.2       0.0239       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:8.8%   
          17.3          0.4       0.0211       0.0022  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.4%  
         17.33          1.2      0.02475      0.00179  # 2016,E.Garrido+          ## O2315010  #dY:7.2%   
          17.5          0.3       0.0227       0.0023  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.1%  
         17.62         1.17      0.02408      0.00328  # 2016,E.Garrido+          ## O2315010  #dY:13.6%  
          17.7          0.4       0.0243       0.0023  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
         17.96         0.26       0.0215       0.0021  # 2013,J.R.Griswold+       ## C2048003  #dY:9.8%   
        18.177            0     0.024662     0.001973  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          18.2          0.3       0.0225       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.3%   
          18.4          0.4       0.0231       0.0022  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
          18.5          0.3       0.0209       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.0%  
          19.1          0.4       0.0203       0.0021  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.3%  
          19.3          0.2       0.0197        0.002  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.2%  
        19.343            0     0.020441    0.0016353  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          19.6          0.2       0.0183       0.0018  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.8%   
         19.63         1.08      0.02101      0.00275  # 2016,E.Garrido+          ## O2315010  #dY:13.1%  
         19.94        0.255       0.0165       0.0016  # 2013,J.R.Griswold+       ## C2048003  #dY:9.7%   
            20          0.4       0.0185       0.0018  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.7%   
          20.4          0.2       0.0163       0.0016  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.8%   
        20.461            0     0.016154    0.0012923  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          20.6          0.2       0.0136       0.0014  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.3%  
        20.623            0     0.016483    0.0013186  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          20.9          0.3       0.0137       0.0013  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.5%   
          21.4          0.2       0.0145       0.0014  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.7%   
          21.5          0.3       0.0125       0.0012  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.6%   
        21.545            0     0.011964   0.00095712  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
        21.689            0     0.012847    0.0010278  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          21.7          0.2       0.0109       0.0013  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.9%  
         22.06         0.23       0.0095       0.0009  # 2013,J.R.Griswold+       ## C2048003  #dY:9.5%   
          22.1          0.3       0.0104        0.001  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.6%   
          22.6          0.3        0.009      0.00087  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.7%   
        22.729            0     0.011461   0.00091688  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          22.8            0       0.0366        0.004  # 2007,E.Betak+            ## D1036009  #dY:10.9%  
          23.4          0.3      0.00693      0.00072  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.4%  
        23.712            0    0.0078894   0.00063115  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
            24          0.3      0.00658      0.00064  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.7%   
          24.5          0.3       0.0057      0.00059  # 1991,F.Tarkanyi+         ## D4002005  #dY:10.4%  
        24.808            0    0.0048412    0.0003873  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
         25.01         0.19       0.0046       0.0004  # 2013,J.R.Griswold+       ## C2048003  #dY:8.7%   
         25.13         0.85      0.00645      0.00065  # 2016,E.Garrido+          ## O2315010  #dY:10.1%  
          25.3          0.3      0.00499      0.00047  # 1991,F.Tarkanyi+         ## D4002005  #dY:9.4%   
          25.8          0.3      0.00383      0.00049  # 1991,F.Tarkanyi+         ## D4002005  #dY:12.8%  
        25.827            0    0.0043684   0.00034947  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          26.3          0.3      0.00347      0.00045  # 1991,F.Tarkanyi+         ## D4002005  #dY:13.0%  
        26.768            0    0.0030137    0.0002411  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          27.5          0.2      0.00287      0.00032  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.1%  
        27.651            0    0.0039738    0.0003179  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          27.9          0.2      0.00315      0.00036  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.4%  
         28.54            0    0.0033358   0.00026686  # 1996,M.Sonck+            ## D0393002  #dY:8.0%   
          28.7          0.2      0.00263       0.0003  # 1991,F.Tarkanyi+         ## D4002005  #dY:11.4%  
         29.05        0.135       0.0027       0.0002  # 2013,J.R.Griswold+       ## C2048003  #dY:7.4%   
          29.6          0.2      0.00179      0.00026  # 1991,F.Tarkanyi+         ## D4002005  #dY:14.5%  
         29.85         0.58      0.00343      0.00038  # 2016,E.Garrido+          ## O2315010  #dY:11.1%  
         34.02        0.085       0.0028       0.0002  # 2013,J.R.Griswold+       ## C2048003  #dY:7.1%   
         36.63         0.92      0.00418       0.0004  # 2016,E.Garrido+          ## O2315010  #dY:9.6%   
         37.91         0.01       0.0041       0.0003  # 2013,J.R.Griswold+       ## C2048003  #dY:7.3%   
         40.78          0.8      0.00828      0.00076  # 2016,E.Garrido+          ## O2315010  #dY:9.2%   
         45.66         0.58      0.02064      0.00185  # 2016,E.Garrido+          ## O2315010  #dY:9.0%   
         57.34         1.07      0.03972      0.00371  # 2016,E.Garrido+          ## O2315010  #dY:9.3%   
         69.81         0.57      0.03073      0.00211  # 2016,E.Garrido+          ## O2315010  #dY:6.9%   
           5.6          1.3         9e-5         4e-5  # 2011,M.U.Khandaker+      ## D7002002  #dY:44.4%  
           7.4          1.2      0.00021         5e-5  # 2011,M.U.Khandaker+      ## D7002002  #dY:23.8%  
           8.9          1.2       0.0015       0.0002  # 2011,M.U.Khandaker+      ## D7002002  #dY:13.3%  
          10.2          1.2       0.0046       0.0005  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.9%  
          11.4          1.2       0.0095       0.0009  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.5%   
          12.5          1.1       0.0138       0.0013  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.4%   
          15.4            1       0.0245       0.0023  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.4%   
            18            1       0.0256       0.0024  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.4%   
          20.3            1       0.0202       0.0019  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.4%   
            21          0.9       0.0167       0.0016  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.6%   
          23.1          0.9       0.0097        0.001  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.3%  
          23.8          0.9       0.0085       0.0008  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.4%   
          25.7          0.8       0.0054       0.0006  # 2011,M.U.Khandaker+      ## D7002002  #dY:11.1%  
          26.3          0.8       0.0046       0.0005  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.9%  
          28.1          0.7       0.0034       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:11.8%  
          28.6          0.7       0.0037       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.8%  
          30.3          0.6       0.0034       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:11.8%  
          30.8          0.6       0.0033       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:12.1%  
          32.4          0.5       0.0031       0.0003  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.7%   
          32.9          0.5       0.0029       0.0003  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.3%  
          34.4          0.4       0.0039       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.3%  
          35.3          0.4        0.004       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.0%  
          36.7          0.3       0.0044       0.0004  # 2011,M.U.Khandaker+      ## D7002002  #dY:9.1%   
          37.5          0.3        0.005       0.0005  # 2011,M.U.Khandaker+      ## D7002002  #dY:10.0%  
          38.8          0.3       0.0058       0.0005  # 2011,M.U.Khandaker+      ## D7002002  #dY:8.6%   
          39.6          0.3        0.006       0.0005  # 2011,M.U.Khandaker+      ## D7002002  #dY:8.3%   
//
#-------------------------------------------------------------------------------
